alert_id,fecha_alerta,id_cliente,provincia,bloque_analitico,categoria_h,familia,familia_comercial,tipo_alerta,motivo,segment_or_pattern,loyalty_tier,trend,prioridad,score,expected_impact_eur,urgency_factor,conversion_probability,canal_recomendado,contact_window_days,trace_features,holiday_period,campaign_active,campaign_name
ALT-20251229-000044,2025-12-29,36014,Barcelona,Productos Técnicos,Categoria T1,Familia T1,Biomateriales (técnicos),silent,"Cliente sistemático silencioso: ~€9,753/año en histórico, sin compra 159d",systematic_silent,,declining,High,7909.659385819071,9753.465121026895,1.0,0.810958904109589,delegado,7,"{""pattern"": ""systematic_silent"", ""trend"": ""declining"", ""recency_days"": 159.0, ""frequency_recent"": 0, ""frequency_baseline"": 3, ""volume_recent"": 0.0, ""expected_vol_recent"": 3997.4084, ""mean_interpurchase_days"": 71.1304347826087, ""lifetime_volume"": 43716.9012, ""conversion_probability"": 0.810958904109589}",True,False,
ALT-20251229-000045,2025-12-29,1000081414,Madrid,Productos Técnicos,Categoria T1,Familia T1,Biomateriales (técnicos),silent,"Cliente sistemático silencioso: ~€8,230/año en histórico, sin compra 108d",systematic_silent,,declining,High,7824.40725775536,8230.284291298865,1.0,0.9506849315068493,delegado,7,"{""pattern"": ""systematic_silent"", ""trend"": ""declining"", ""recency_days"": 108.0, ""frequency_recent"": 0, ""frequency_baseline"": 2, ""volume_recent"": 0.0, ""expected_vol_recent"": 4353.4844, ""mean_interpurchase_days"": 88.11111111111111, ""lifetime_volume"": 35762.2764, ""conversion_probability"": 0.9506849315068493}",True,False,
ALT-20251229-000046,2025-12-29,1000101711,Valencia,Productos Técnicos,Categoria T1,Familia T1,Biomateriales (técnicos),silent,"Cliente sistemático silencioso: ~€7,756/año en histórico, sin compra 90d",systematic_silent,,declining,High,7756.208070247934,7756.208070247934,1.0,1.0,delegado,7,"{""pattern"": ""systematic_silent"", ""trend"": ""declining"", ""recency_days"": 90.0, ""frequency_recent"": 0, ""frequency_baseline"": 6, ""volume_recent"": 0.0, ""expected_vol_recent"": 1682.9909018181818, ""mean_interpurchase_days"": 48.4, ""lifetime_volume"": 5142.4722, ""conversion_probability"": 1.0}",True,False,
ALT-20251229-000047,2025-12-29,42035,Granada,Productos Técnicos,Categoria T1,Familia T1,Biomateriales (técnicos),silent,"Cliente sistemático silencioso: ~€8,156/año en histórico, sin compra 108d",systematic_silent,,declining,High,7753.861402808989,8156.078997191012,1.0,0.9506849315068493,delegado,7,"{""pattern"": ""systematic_silent"", ""trend"": ""declining"", ""recency_days"": 108.0, ""frequency_recent"": 0, ""frequency_baseline"": 5, ""volume_recent"": 0.0, ""expected_vol_recent"": 2311.4419199999998, ""mean_interpurchase_days"": 64.72727272727273, ""lifetime_volume"": 31819.8808, ""conversion_probability"": 0.9506849315068493}",True,False,
ALT-20251229-000048,2025-12-29,40892,Madrid,Productos Técnicos,Categoria T1,Familia T1,Biomateriales (técnicos),churn_risk,"Cliente sistemático deteriorándose: €1,382 vs esperado €5,069",systematic_deterioration,,declining,High,7704.361148,14745.188799999998,0.95,0.55,delegado,7,"{""pattern"": ""systematic_deterioration"", ""trend"": ""declining"", ""recency_days"": 66.0, ""frequency_recent"": 1, ""frequency_baseline"": 2, ""volume_recent"": 1382.3536, ""expected_vol_recent"": 5068.650799999999, ""mean_interpurchase_days"": 67.3076923076923, ""lifetime_volume"": 32450.4556, ""conversion_probability"": 0.55}",True,False,
ALT-20251229-000049,2025-12-29,42717,Madrid,Productos Técnicos,Categoria T1,Familia T1,Biomateriales (técnicos),silent,"Cliente sistemático silencioso: ~€7,720/año en histórico, sin compra 103d",systematic_silent,,declining,High,7444.708205093379,7719.654814940577,1.0,0.9643835616438357,delegado,7,"{""pattern"": ""systematic_silent"", ""trend"": ""declining"", ""recency_days"": 103.0, ""frequency_recent"": 0, ""frequency_baseline"": 6, ""volume_recent"": 0.0, ""expected_vol_recent"": 1617.8182036363635, ""mean_interpurchase_days"": 42.07142857142857, ""lifetime_volume"": 12457.1964, ""conversion_probability"": 0.9643835616438357}",True,False,
ALT-20251229-000050,2025-12-29,1000080726,A Coruña,Productos Técnicos,Categoria T1,Familia T2,Biomateriales (técnicos),churn_risk,"Cliente sistemático deteriorándose: €992 vs esperado €4,517",systematic_deterioration,,declining,High,7366.255996000001,14098.097600000001,0.95,0.55,delegado,7,"{""pattern"": ""systematic_deterioration"", ""trend"": ""declining"", ""recency_days"": 55.0, ""frequency_recent"": 1, ""frequency_baseline"": 3, ""volume_recent"": 992.2086, ""expected_vol_recent"": 4516.733, ""mean_interpurchase_days"": 66.0, ""lifetime_volume"": 8869.2754, ""conversion_probability"": 0.55}",True,False,
ALT-20251229-000051,2025-12-29,42220,Madrid,Productos Técnicos,Categoria T1,Familia T1,Biomateriales (técnicos),churn_risk,"Cliente sistemático deteriorándose: €428 vs esperado €3,892",systematic_deterioration,,declining,High,7239.138434000001,13854.810400000002,0.95,0.55,delegado,7,"{""pattern"": ""systematic_deterioration"", ""trend"": ""declining"", ""recency_days"": 73.0, ""frequency_recent"": 1, ""frequency_baseline"": 7, ""volume_recent"": 427.9192000000001, ""expected_vol_recent"": 3891.621800000001, ""mean_interpurchase_days"": 33.075, ""lifetime_volume"": 23215.904000000002, ""conversion_probability"": 0.55}",True,False,
ALT-20251229-000052,2025-12-29,36295,Sevilla,Productos Técnicos,Categoria T1,Familia T1,Biomateriales (técnicos),silent,"Cliente sistemático silencioso: ~€7,311/año en histórico, sin compra 94d",systematic_silent,,declining,High,7231.081271129221,7311.204055296857,1.0,0.989041095890411,delegado,7,"{""pattern"": ""systematic_silent"", ""trend"": ""declining"", ""recency_days"": 94.0, ""frequency_recent"": 0, ""frequency_baseline"": 1, ""volume_recent"": 0.0, ""expected_vol_recent"": 240.9190690909091, ""mean_interpurchase_days"": 42.95, ""lifetime_volume"": 34412.7358, ""conversion_probability"": 0.989041095890411}",True,False,
ALT-20251229-000053,2025-12-29,37464,Valladolid,Productos Técnicos,Categoria T1,Familia T2,Biomateriales (técnicos),churn_risk,"Cliente sistemático deteriorándose: €772 vs esperado €4,215",systematic_deterioration,,declining,High,7197.137794000001,13774.426400000002,0.95,0.55,delegado,7,"{""pattern"": ""systematic_deterioration"", ""trend"": ""declining"", ""recency_days"": 13.0, ""frequency_recent"": 1, ""frequency_baseline"": 4, ""volume_recent"": 771.7178, ""expected_vol_recent"": 4215.3244, ""mean_interpurchase_days"": 75.0, ""lifetime_volume"": 47119.1226, ""conversion_probability"": 0.55}",True,False,
ALT-20251229-000054,2025-12-29,1000101868,Las Palmas,Productos Técnicos,Categoria T1,Familia T2,Biomateriales (técnicos),silent,"Cliente sistemático silencioso: ~€7,406/año en histórico, sin compra 104d",systematic_silent,,declining,High,7121.828290909091,7405.889818181819,1.0,0.9616438356164384,delegado,7,"{""pattern"": ""systematic_silent"", ""trend"": ""declining"", ""recency_days"": 104.0, ""frequency_recent"": 0, ""frequency_baseline"": 4, ""volume_recent"": 0.0, ""expected_vol_recent"": 1022.6214981818182, ""mean_interpurchase_days"": 51.333333333333336, ""lifetime_volume"": 3124.6768, ""conversion_probability"": 0.9616438356164384}",True,False,
ALT-20251229-000055,2025-12-29,1000077977,Segovia,Productos Técnicos,Categoria T1,Familia T1,Biomateriales (técnicos),silent,"Cliente sistemático silencioso: ~€8,555/año en histórico, sin compra 154d",systematic_silent,,declining,High,7055.22834677223,8555.343344092571,1.0,0.8246575342465754,delegado,7,"{""pattern"": ""systematic_silent"", ""trend"": ""declining"", ""recency_days"": 154.0, ""frequency_recent"": 0, ""frequency_baseline"": 5, ""volume_recent"": 0.0, ""expected_vol_recent"": 705.4324, ""mean_interpurchase_days"": 78.19047619047619, ""lifetime_volume"": 38487.3254, ""conversion_probability"": 0.8246575342465754}",True,False,
ALT-20251229-000056,2025-12-29,39038,Ciudad Real,Productos Técnicos,Categoria T1,Familia T2,Biomateriales (técnicos),silent,"Cliente sistemático silencioso: ~€12,961/año en histórico, sin compra 227d",systematic_silent,,declining,High,7053.726663054606,12961.115727207465,0.8712328767123287,0.6246575342465753,delegado,7,"{""pattern"": ""systematic_silent"", ""trend"": ""declining"", ""recency_days"": 227.0, ""frequency_recent"": 0, ""frequency_baseline"": 8, ""volume_recent"": 0.0, ""expected_vol_recent"": 1810.3670000000006, ""mean_interpurchase_days"": 18.824324324324323, ""lifetime_volume"": 49465.2992, ""conversion_probability"": 0.6246575342465753}",True,False,
ALT-20251229-000057,2025-12-29,36946,Madrid,Productos Técnicos,Categoria T1,Familia T1,Biomateriales (técnicos),churn_risk,"Cliente sistemático deteriorándose: €1,053 vs esperado €4,420",systematic_deterioration,,declining,High,7037.010354,13467.962399999999,0.95,0.55,delegado,7,"{""pattern"": ""systematic_deterioration"", ""trend"": ""declining"", ""recency_days"": 19.0, ""frequency_recent"": 1, ""frequency_baseline"": 7, ""volume_recent"": 1053.2188, ""expected_vol_recent"": 4420.2094, ""mean_interpurchase_days"": 46.76, ""lifetime_volume"": 37335.1338, ""conversion_probability"": 0.55}",True,False,
ALT-20251229-000058,2025-12-29,24874,Almería,Productos Técnicos,Categoria T1,Familia T2,Biomateriales (técnicos),silent,"Cliente sistemático silencioso: ~€9,357/año en histórico, sin compra 181d",systematic_silent,,declining,High,7005.062270247113,9357.19721017157,0.9972602739726028,0.7506849315068493,delegado,7,"{""pattern"": ""systematic_silent"", ""trend"": ""declining"", ""recency_days"": 181.0, ""frequency_recent"": 0, ""frequency_baseline"": 4, ""volume_recent"": 0.0, ""expected_vol_recent"": 3102.3199999999997, ""mean_interpurchase_days"": 52.645161290322584, ""lifetime_volume"": 41838.207800000004, ""conversion_probability"": 0.7506849315068493}",True,False,
ALT-20251229-000059,2025-12-29,42893,Baleares,Productos Técnicos,Categoria T1,Familia T2,Biomateriales (técnicos),silent,"Cliente sistemático silencioso: ~€14,801/año en histórico, sin compra 245d",systematic_silent,,declining,High,6998.97788293898,14800.616324675326,0.821917808219178,0.5753424657534247,delegado,7,"{""pattern"": ""systematic_silent"", ""trend"": ""declining"", ""recency_days"": 245.0, ""frequency_recent"": 0, ""frequency_baseline"": 5, ""volume_recent"": 0.0, ""expected_vol_recent"": 918.7326, ""mean_interpurchase_days"": 30.8, ""lifetime_volume"": 6244.6436, ""conversion_probability"": 0.5753424657534247}",True,False,
ALT-20251229-000060,2025-12-29,42645,Madrid,Productos Técnicos,Categoria T1,Familia T2,Biomateriales (técnicos),silent,"Cliente sistemático silencioso: ~€9,523/año en histórico, sin compra 185d",systematic_silent,,declining,High,6948.130535688537,9523.299286184212,0.9863013698630136,0.7397260273972603,delegado,7,"{""pattern"": ""systematic_silent"", ""trend"": ""declining"", ""recency_days"": 185.0, ""frequency_recent"": 0, ""frequency_baseline"": 6, ""volume_recent"": 0.0, ""expected_vol_recent"": 864.6932, ""mean_interpurchase_days"": 38.0, ""lifetime_volume"": 7931.734200000001, ""conversion_probability"": 0.7397260273972603}",True,False,
ALT-20251229-000061,2025-12-29,39300,Sevilla,Productos Técnicos,Categoria T1,Familia T1,Biomateriales (técnicos),silent,"Cliente sistemático silencioso: ~€7,496/año en histórico, sin compra 118d",systematic_silent,,declining,High,6920.977600736197,7496.014315337424,1.0,0.9232876712328767,delegado,7,"{""pattern"": ""systematic_silent"", ""trend"": ""declining"", ""recency_days"": 118.0, ""frequency_recent"": 0, ""frequency_baseline"": 7, ""volume_recent"": 0.0, ""expected_vol_recent"": 2313.4578, ""mean_interpurchase_days"": 39.75609756097561, ""lifetime_volume"": 33475.3516, ""conversion_probability"": 0.9232876712328767}",True,False,
ALT-20251229-000062,2025-12-29,1000081965,Pontevedra,Productos Técnicos,Categoria T1,Familia T2,Biomateriales (técnicos),churn_risk,"Cliente sistemático deteriorándose: €1,337 vs esperado €4,638",systematic_deterioration,,declining,High,6899.852013999998,13205.458399999998,0.95,0.55,delegado,7,"{""pattern"": ""systematic_deterioration"", ""trend"": ""declining"", ""recency_days"": 24.0, ""frequency_recent"": 1, ""frequency_baseline"": 1, ""volume_recent"": 1337.0120000000002, ""expected_vol_recent"": 4638.3766, ""mean_interpurchase_days"": 56.8, ""lifetime_volume"": 41861.224, ""conversion_probability"": 0.55}",True,False,
ALT-20251229-000063,2025-12-29,39945,León,Productos Técnicos,Categoria T1,Familia T1,Biomateriales (técnicos),churn_risk,"Cliente sistemático deteriorándose: €2,159 vs esperado €5,442",systematic_deterioration,,declining,High,6861.920185999999,13132.861599999998,0.95,0.55,delegado,7,"{""pattern"": ""systematic_deterioration"", ""trend"": ""declining"", ""recency_days"": 46.0, ""frequency_recent"": 1, ""frequency_baseline"": 6, ""volume_recent"": 2158.6244, ""expected_vol_recent"": 5441.8398, ""mean_interpurchase_days"": 37.51724137931034, ""lifetime_volume"": 54842.769, ""conversion_probability"": 0.55}",True,False,
ALT-20251229-000064,2025-12-29,38500,Ciudad Real,Productos Técnicos,Categoria T1,Familia T1,Biomateriales (técnicos),silent,"Cliente sistemático silencioso: ~€7,304/año en histórico, sin compra 115d",systematic_silent,,declining,High,6804.054033536585,7304.352124237805,1.0,0.9315068493150684,delegado,7,"{""pattern"": ""systematic_silent"", ""trend"": ""declining"", ""recency_days"": 115.0, ""frequency_recent"": 0, ""frequency_baseline"": 12, ""volume_recent"": 0.0, ""expected_vol_recent"": 450.1504, ""mean_interpurchase_days"": 27.333333333333332, ""lifetime_volume"": 26255.6438, ""conversion_probability"": 0.9315068493150684}",True,False,
ALT-20251229-000065,2025-12-29,7777,Málaga,Productos Técnicos,Categoria T1,Familia T2,Biomateriales (técnicos),churn_risk,"Cliente sistemático deteriorándose: €2,239 vs esperado €5,488",systematic_deterioration,,declining,High,6789.928464000001,12995.078400000002,0.95,0.55,delegado,7,"{""pattern"": ""systematic_deterioration"", ""trend"": ""declining"", ""recency_days"": 26.0, ""frequency_recent"": 2, ""frequency_baseline"": 8, ""volume_recent"": 2239.134, ""expected_vol_recent"": 5487.903600000001, ""mean_interpurchase_days"": 42.8974358974359, ""lifetime_volume"": 44643.6094, ""conversion_probability"": 0.55}",True,False,
ALT-20251229-000067,2025-12-29,1000078377,Barcelona,Productos Técnicos,Categoria T1,Familia T1,Biomateriales (técnicos),silent,"Cliente sistemático silencioso: ~€9,265/año en histórico, sin compra 185d",systematic_silent,,declining,High,6759.538575171977,9264.809945239575,0.9863013698630136,0.7397260273972603,delegado,7,"{""pattern"": ""systematic_silent"", ""trend"": ""declining"", ""recency_days"": 185.0, ""frequency_recent"": 0, ""frequency_baseline"": 8, ""volume_recent"": 0.0, ""expected_vol_recent"": 3371.1199854545457, ""mean_interpurchase_days"": 40.175, ""lifetime_volume"": 40790.5468, ""conversion_probability"": 0.7397260273972603}",True,False,
ALT-20251229-000068,2025-12-29,31101,Madrid,Productos Técnicos,Categoria T1,Familia T1,Biomateriales (técnicos),silent,"Cliente sistemático silencioso: ~€7,111/año en histórico, sin compra 115d",systematic_silent,,declining,High,6624.135267230955,7111.20403688029,1.0,0.9315068493150684,delegado,7,"{""pattern"": ""systematic_silent"", ""trend"": ""declining"", ""recency_days"": 115.0, ""frequency_recent"": 0, ""frequency_baseline"": 4, ""volume_recent"": 0.0, ""expected_vol_recent"": 2560.3874, ""mean_interpurchase_days"": 71.91304347826087, ""lifetime_volume"": 32224.469800000003, ""conversion_probability"": 0.9315068493150684}",True,False,
ALT-20251229-000069,2025-12-29,1000072689,Zaragoza,Productos Técnicos,Categoria T1,Familia T1,Biomateriales (técnicos),silent,"Cliente sistemático silencioso: ~€7,035/año en histórico, sin compra 116d",systematic_silent,,declining,High,6534.084729993737,7035.223971822165,1.0,0.9287671232876712,delegado,7,"{""pattern"": ""systematic_silent"", ""trend"": ""declining"", ""recency_days"": 116.0, ""frequency_recent"": 0, ""frequency_baseline"": 4, ""volume_recent"": 0.0, ""expected_vol_recent"": 1819.3788, ""mean_interpurchase_days"": 72.5909090909091, ""lifetime_volume"": 30781.514199999998, ""conversion_probability"": 0.9287671232876712}",True,False,
ALT-20251229-000070,2025-12-29,1000078257,Zaragoza,Productos Técnicos,Categoria T1,Familia T2,Biomateriales (técnicos),silent,"Cliente sistemático silencioso: ~€9,439/año en histórico, sin compra 194d",systematic_silent,,declining,High,6490.592378311683,9438.922941574416,0.9616438356164384,0.715068493150685,delegado,7,"{""pattern"": ""systematic_silent"", ""trend"": ""declining"", ""recency_days"": 194.0, ""frequency_recent"": 0, ""frequency_baseline"": 4, ""volume_recent"": 0.0, ""expected_vol_recent"": 2392.3346, ""mean_interpurchase_days"": 30.67924528301887, ""lifetime_volume"": 42048.4622, ""conversion_probability"": 0.715068493150685}",True,False,
